Initial Hire Date,Date in Position,Fair Labor Standards Act (FLSA) ,Base Salary
4/20/2024,4/20/2024,Nonexempt,"41,774.67"
8/24/2024,8/24/2024,Exempt,"63,000.00"
2/9/2015,12/7/2020,Exempt,"56,207.33"
12/10/2018,3/15/2022,Nonexempt,19.79
10/5/2024,10/5/2024,Nonexempt,20.08
11/20/2021,11/20/2021,Nonexempt,"40,687.92"
12/31/2001,1/17/2023,Exempt,"62,759.81"
1/27/2024,1/27/2024,Nonexempt,22.39
2/24/2024,2/24/2024,Nonexempt,20.7
7/6/2022,7/6/2022,Nonexempt,"47,724.27"
5/18/2024,5/18/2024,Exempt,"62,676.50"
4/8/2023,4/8/2023,Nonexempt,19.69
11/27/2017,1/22/2019,Nonexempt,"40,960.13"
9/18/2017,5/11/2019,Nonexempt,"41,503.50"
7/13/2004,3/25/2023,Nonexempt,"45,236.83"
4/6/2024,4/6/2024,Nonexempt,19.56
8/25/2008,8/31/2021,Nonexempt,"40,960.12"
11/1/2005,5/6/2023,Nonexempt,"50,624.08"
4/25/2022,9/25/2023,Exempt,"98,325.00"
11/4/2023,11/4/2023,Nonexempt,20.08
5/9/2008,12/3/2022,Exempt,"73,940.95"
10/29/2018,1/3/2023,Exempt,"53,577.32"
12/19/2020,11/19/2022,Exempt,"62,797.85"
9/26/2016,10/14/2017,Nonexempt,"41,503.50"
4/2/2018,9/25/2021,Nonexempt,"40,960.13"
11/19/2012,1/3/2023,Exempt,"63,086.98"
8/12/2023,8/12/2023,Exempt,"62,100.00"
12/2/2023,12/2/2023,Nonexempt,"55,768.82"
11/12/2019,3/15/2022,Nonexempt,19.69
11/18/2023,11/18/2023,Nonexempt,20.08
9/12/2022,10/10/2023,Nonexempt,"40,687.92"
9/14/2012,7/6/2021,Nonexempt,"41,503.50"
4/8/2023,4/8/2023,Exempt,"135,843.75"
5/9/2023,5/9/2023,Nonexempt,"41,503.50"
10/8/2014,4/12/2021,Nonexempt,"55,433.98"
4/25/2022,1/16/2024,Nonexempt,"41,503.50"
4/1/2010,9/13/2021,Nonexempt,"40,960.13"
10/7/2023,10/7/2023,Exempt,"72,172.62"
6/15/2024,6/15/2024,Exempt,"49,680.00"
6/22/2015,10/21/2023,Nonexempt,"40,960.12"
4/24/2021,9/23/2023,Exempt,"72,311.57"
4/14/2008,1/17/2022,Exempt,"104,328.00"
5/4/2024,5/4/2024,Exempt,"108,675.00"
6/10/1996,8/3/2015,Exempt,"175,950.00"
6/3/2023,6/3/2023,Exempt,"68,675.36"
7/20/2019,7/3/2021,Exempt,"136,930.36"
6/27/2007,4/24/2021,Exempt,"59,941.33"
1/17/2023,12/2/2023,Exempt,"62,100.00"
3/9/2024,3/9/2024,Exempt,"72,450.00"
10/8/2022,10/8/2022,Exempt,"68,302.24"
4/11/2022,4/11/2022,Exempt,"79,876.13"
2/10/2004,12/6/2021,Exempt,"111,780.00"
10/10/2020,12/19/2022,Exempt,"76,072.50"
7/13/2024,7/13/2024,Exempt,"64,687.50"
5/30/2017,10/5/2020,Exempt,"136,930.50"
11/18/2023,11/18/2023,Exempt,"93,150.00"
3/8/2021,3/8/2021,Exempt,"61,116.65"
8/2/2010,12/31/2020,Exempt,"61,116.65"
9/10/2007,11/29/2021,Exempt,"77,625.00"
9/22/2006,8/15/2022,Exempt,"51,750.00"
6/22/2012,4/22/2023,Exempt,"58,217.20"
5/18/2024,5/18/2024,Exempt,"103,500.00"
11/22/2021,11/22/2021,Exempt,"62,759.81"
3/6/2017,6/4/2022,Exempt,"65,041.99"
6/15/2024,6/15/2024,Nonexempt,"47,610.00"
5/9/2022,5/9/2022,Exempt,"73,942.47"
1/3/2022,1/3/2022,Exempt,"68,465.25"
11/29/2021,11/19/2022,Exempt,"106,121.14"
12/30/2023,12/30/2023,Exempt,"76,916.40"
10/24/2005,7/1/2022,Exempt,"106,691.68"
9/28/2019,10/24/2022,Exempt,"82,049.63"
4/25/2022,9/25/2023,Exempt,"94,695.26"
12/5/2016,3/2/2019,Exempt,"165,458.21"
6/6/2022,7/29/2024,Exempt,"56,500.00"
1/3/2023,1/3/2023,Exempt,"90,321.97"
9/13/2012,8/10/2024,Exempt,"85,843.75"
11/5/2022,11/5/2022,Nonexempt,"48,903.75"
4/16/2018,3/14/2022,Exempt,"61,126.91"
3/23/2020,3/23/2020,Exempt,"149,266.67"
2/23/1998,4/22/2023,Exempt,"72,196.06"
5/6/2023,5/6/2023,Nonexempt,"48,903.75"
7/9/2012,5/20/2023,Nonexempt,"53,577.31"
9/24/2022,4/22/2023,Exempt,"59,393.48"
8/4/2022,8/4/2022,Exempt,"93,150.00"
3/16/2015,12/19/2022,Exempt,"103,023.90"
11/7/2005,10/22/2022,Exempt,"65,096.33"
3/30/2019,7/29/2023,Nonexempt,"45,643.50"
3/14/2022,3/14/2022,Nonexempt,"40,687.92"
10/8/1999,12/19/2016,Nonexempt,"41,231.30"
5/12/2008,3/23/2016,Exempt,"71,370.13"
7/27/2024,7/27/2024,Nonexempt,"40,688.00"
6/21/2022,6/21/2022,Nonexempt,"40,687.92"
2/29/2020,8/14/2023,Nonexempt,"46,791.11"
4/1/2013,1/2/2021,Exempt,"80,036.95"
10/25/2021,11/5/2022,Nonexempt,"41,231.30"
10/5/2024,10/5/2024,Nonexempt,"46,787.13"
6/11/2001,5/15/2023,Exempt,"58,211.76"
2/29/2020,9/11/2021,Nonexempt,"41,503.50"
8/15/2022,8/15/2022,Nonexempt,"43,470.00"
9/27/2021,9/11/2023,Nonexempt,"41,503.50"
2/29/2020,11/5/2022,Nonexempt,"41,503.50"
8/1/2022,8/1/2022,Nonexempt,"40,687.92"
9/27/2021,9/27/2021,Nonexempt,"41,774.67"
6/20/2023,6/20/2023,Nonexempt,"41,774.67"
9/28/2019,1/2/2024,Nonexempt,"45,540.00"
4/11/2022,3/23/2024,Nonexempt,"41,231.30"
4/22/2023,7/15/2024,Nonexempt,"47,728.45"
10/9/2007,12/10/2012,Nonexempt,"47,005.15"
6/11/2007,6/11/2007,Exempt,"115,968.34"
12/2/2023,12/2/2023,Nonexempt,"40,687.92"
12/9/1989,8/26/2024,Exempt,"88,883.00"
9/23/2004,1/26/2024,Exempt,"120,681.00"
12/16/1991,2/21/2017,Exempt,"69,146.46"
3/5/2007,3/5/2007,Exempt,"103,420.09"
6/21/2022,4/8/2023,Nonexempt,16.3
6/21/2022,4/8/2023,Nonexempt,16.3
3/2/2006,12/15/2008,Nonexempt,"50,331.28"
12/16/2023,12/16/2023,Nonexempt,20.7
8/1/1989,5/15/1996,Exempt,"83,638.57"
7/1/2023,7/1/2023,Nonexempt,20.7
3/23/2024,3/23/2024,Nonexempt,20.7
10/30/2002,3/13/2017,Nonexempt,"42,961.85"
1/27/2024,1/27/2024,Nonexempt,"40,687.92"
1/2/2024,6/17/2024,Nonexempt,"43,056.00"
9/23/2023,9/23/2023,Nonexempt,"42,628.86"
4/22/2024,5/4/2024,Nonexempt,20.7
4/22/2024,5/4/2024,Nonexempt,20.7
12/30/2023,12/30/2023,Nonexempt,20.7
6/1/2024,6/1/2024,Nonexempt,20.7
2/13/2021,12/6/2021,Nonexempt,"40,687.92"
4/7/2010,8/6/2018,Nonexempt,"48,703.44"
11/13/2014,8/30/2021,Nonexempt,"48,897.37"
2/23/2012,4/19/2021,Nonexempt,16.3
6/10/2024,8/3/2024,Nonexempt,15.53
1/22/2019,1/22/2019,Nonexempt,"41,231.30"
5/20/2023,5/20/2023,Nonexempt,16.3
6/21/2022,4/10/2023,Nonexempt,16.3
6/6/2022,6/6/2022,Nonexempt,21.74
6/21/2022,6/21/2022,Nonexempt,"40,687.92"
6/27/2017,4/30/2018,Nonexempt,"49,896.48"
6/1/2024,6/1/2024,Nonexempt,15.53
9/9/2024,9/9/2024,Nonexempt,17.88
10/16/2017,2/25/2023,Exempt,"50,624.08"
11/18/2023,11/18/2023,Nonexempt,20.7
10/23/2016,8/24/2024,Nonexempt,20
6/20/2023,8/12/2023,Nonexempt,16.3
3/24/2003,7/9/2007,Nonexempt,"44,707.73"
12/3/2022,12/3/2022,Nonexempt,"47,287.75"
6/21/2017,5/20/2023,Nonexempt,19.56
1/16/2024,1/16/2024,Nonexempt,"41,231.30"
7/1/2024,7/1/2024,Nonexempt,18.5
3/19/2018,10/14/2019,Nonexempt,"41,774.67"
1/28/2013,5/11/2019,Exempt,"59,532.54"
6/8/2024,8/3/2024,Nonexempt,15.53
5/4/2024,5/4/2024,Nonexempt,"43,056.00"
11/18/2023,11/18/2023,Nonexempt,15.53
4/6/2024,4/6/2024,Nonexempt,"44,761.06"
4/6/2024,4/6/2024,Nonexempt,"43,056.00"
6/8/2024,8/3/2024,Nonexempt,15.53
12/6/2021,12/6/2021,Exempt,"114,448.36"
8/1/2022,8/1/2022,Exempt,"94,547.25"
11/8/2021,10/24/2022,Nonexempt,"41,231.30"
5/29/2013,6/19/2021,Nonexempt,21.74
7/27/2024,7/27/2024,Nonexempt,20
3/17/2014,3/17/2014,Nonexempt,"42,962.34"
9/21/2024,9/21/2024,Nonexempt,15
9/23/1997,4/30/2018,Nonexempt,"41,503.50"
7/13/2024,7/13/2024,Nonexempt,20
7/5/2011,7/5/2022,Nonexempt,"43,881.88"
7/28/1998,1/2/2024,Exempt,"53,154.50"
12/10/2012,3/1/2021,Nonexempt,"47,958.94"
6/20/2023,8/3/2024,Nonexempt,15.53
9/23/2016,10/2/2023,Nonexempt,"44,759.61"
7/23/2007,7/5/2022,Exempt,"54,719.15"
4/6/2024,4/6/2024,Nonexempt,"40,687.92"
5/6/2023,5/6/2023,Nonexempt,20.7
7/14/2005,7/27/2024,Nonexempt,"41,231.00"
9/12/2022,9/12/2022,Nonexempt,"41,231.30"
11/6/1998,1/23/2006,Exempt,"77,924.12"
7/5/2022,8/12/2023,Nonexempt,16.3
5/9/2022,8/24/2024,Nonexempt,"41,600.00"
12/27/2010,1/3/2023,Nonexempt,"48,348.42"
9/12/2022,9/21/2024,Nonexempt,"42,629.00"
12/16/2023,8/10/2024,Nonexempt,23.65
8/6/2001,8/6/2001,Nonexempt,"50,331.28"
5/9/2022,5/9/2022,Nonexempt,21.74
8/2/2021,8/2/2021,Nonexempt,"40,687.92"
6/21/2022,4/8/2023,Nonexempt,16.3
6/24/2002,6/24/2002,Nonexempt,"40,687.92"
6/8/2024,8/3/2024,Nonexempt,15.53
4/8/2024,4/8/2024,Nonexempt,20.7
6/3/2023,6/3/2023,Nonexempt,16.3
6/20/2023,6/1/2024,Nonexempt,15.53
7/5/2022,4/8/2023,Nonexempt,16.3
6/21/2022,8/12/2023,Nonexempt,16.3
6/10/2024,8/3/2024,Nonexempt,15.53
5/26/1995,1/2/2024,Exempt,"65,205.00"
6/3/2023,6/1/2024,Nonexempt,18.63
6/23/2014,4/24/2021,Nonexempt,16.3
5/2/2014,11/21/2022,Exempt,"65,942.78"
6/20/2023,6/20/2023,Nonexempt,19.56
7/5/2022,10/22/2022,Nonexempt,"42,628.86"
9/7/2024,9/7/2024,Nonexempt,17.88
6/18/2018,5/20/2023,Nonexempt,19.56
4/8/2024,4/8/2024,Nonexempt,15.53
7/1/2024,7/1/2024,Nonexempt,18.68
6/3/2024,6/3/2024,Nonexempt,17.6
7/27/2012,5/6/2024,Exempt,"55,686.11"
6/19/2019,7/5/2022,Nonexempt,16.3
7/13/2024,7/13/2024,Nonexempt,20
6/3/2023,8/5/2024,Exempt,"48,000.00"
7/1/2024,7/1/2024,Nonexempt,20
8/13/2018,5/22/2021,Nonexempt,21.74
2/10/2024,2/10/2024,Nonexempt,"40,687.92"
3/28/2022,3/28/2022,Nonexempt,"55,372.50"
1/31/2022,1/31/2022,Nonexempt,16.3
6/15/2024,6/15/2024,Nonexempt,20.7
2/23/2016,8/5/2019,Exempt,"80,557.55"
7/1/2024,7/1/2024,Nonexempt,20
1/2/2024,1/2/2024,Nonexempt,20.7
7/1/2023,7/1/2023,Nonexempt,15.53
6/15/2024,6/15/2024,Nonexempt,20.7
2/6/2017,10/28/2019,Nonexempt,"41,774.67"
8/29/2022,8/29/2022,Nonexempt,16.3
5/15/2017,8/1/2022,Nonexempt,16.3
5/20/2023,5/20/2023,Nonexempt,"42,628.86"
5/20/2023,5/20/2023,Nonexempt,16.3
3/23/2024,3/23/2024,Nonexempt,20.7
8/10/2024,8/10/2024,Nonexempt,18.35
7/31/2008,6/3/2023,Nonexempt,16.3
5/14/2018,5/14/2018,Exempt,"94,370.11"
7/5/2022,7/5/2022,Exempt,"53,155.12"
7/17/2017,4/22/2024,Nonexempt,"42,628.86"
4/8/2024,4/8/2024,Nonexempt,"41,503.50"
6/20/2023,6/20/2023,Nonexempt,21.74
1/28/2019,7/1/2020,Exempt,"70,310.66"
6/1/2024,6/1/2024,Nonexempt,15.53
8/24/2024,8/24/2024,Nonexempt,"44,370.72"
2/24/2024,2/24/2024,Nonexempt,"40,687.92"
4/9/2003,3/23/2004,Nonexempt,"41,231.30"
8/3/2015,8/3/2015,Nonexempt,"40,687.92"
5/9/2022,7/27/2024,Nonexempt,"41,231.00"
1/12/1998,4/19/2021,Nonexempt,16.3
6/16/2009,4/24/2021,Nonexempt,16.3
11/19/2022,11/19/2022,Nonexempt,"41,231.30"
3/27/2006,4/10/2021,Nonexempt,"45,203.99"
6/20/2023,3/9/2024,Nonexempt,15.53
5/23/2022,5/23/2022,Nonexempt,21.74
7/17/2021,7/17/2021,Nonexempt,16.3
6/8/1999,7/22/2019,Nonexempt,"57,199.19"
6/20/2023,8/12/2023,Nonexempt,16.3
10/12/1987,9/25/1997,Exempt,"65,470.54"
1/3/2022,1/3/2022,Exempt,"54,719.15"
3/28/2022,2/13/2023,Nonexempt,"41,774.67"
7/6/2019,7/6/2019,Exempt,"70,311.17"
10/23/1996,3/23/1999,Nonexempt,"53,141.81"
1/2/2024,1/2/2024,Nonexempt,20.7
6/13/2024,6/13/2024,Nonexempt,20.7
10/15/1984,4/9/2012,Exempt,"63,874.20"
6/13/2015,7/5/2022,Nonexempt,16.3
10/8/2009,12/22/2014,Nonexempt,"42,962.34"
6/20/2023,8/12/2023,Nonexempt,16.3
6/6/2022,6/6/2022,Nonexempt,21.74
7/8/2009,8/10/2024,Nonexempt,23.65
6/16/2006,5/6/2023,Nonexempt,20.7
6/3/2023,6/3/2023,Nonexempt,20.7
6/3/2023,6/3/2023,Nonexempt,20.7
6/3/2023,6/3/2023,Nonexempt,"43,881.88"
9/15/2014,6/19/2021,Nonexempt,"48,709.97"
6/19/2019,4/10/2023,Nonexempt,16.3
8/15/2022,7/1/2024,Nonexempt,"40,688.00"
11/8/1997,9/23/2015,Exempt,"51,912.42"
7/9/2013,9/12/2022,Nonexempt,16.3
7/26/2021,7/26/2021,Nonexempt,"46,865.61"
7/5/2022,8/3/2024,Nonexempt,15.53
9/21/2024,9/21/2024,Nonexempt,20
2/14/2022,2/14/2022,Nonexempt,21.74
5/4/2024,5/4/2024,Nonexempt,"41,231.30"
9/8/1997,4/24/2021,Nonexempt,16.3
1/3/2022,7/5/2022,Nonexempt,"41,231.30"
2/5/2018,5/18/2024,Exempt,"109,233.90"
6/3/2024,6/3/2024,Nonexempt,"41,231.30"
9/10/2011,10/17/2021,Exempt,"99,231.94"
7/8/2005,2/14/2022,Exempt,"65,942.96"
11/4/2023,11/4/2023,Nonexempt,"41,231.30"
5/4/2024,5/4/2024,Nonexempt,"40,960.12"
7/5/2022,11/18/2023,Nonexempt,16.3
6/21/2022,6/21/2022,Nonexempt,16.3
12/15/2014,11/20/2023,Nonexempt,"41,231.30"
6/29/2009,8/30/2021,Exempt,"56,159.76"
6/26/1978,12/8/1996,Exempt,"75,771.47"
3/25/2023,3/25/2023,Nonexempt,"40,687.92"
2/27/2021,12/18/2023,Nonexempt,"40,687.92"
12/20/2021,12/20/2021,Nonexempt,"40,687.92"
2/29/2012,4/29/2024,Nonexempt,"42,628.86"
8/2/2021,2/27/2023,Nonexempt,"41,503.50"
5/23/2022,5/23/2022,Nonexempt,21.74
6/3/2023,6/3/2023,Nonexempt,"43,056.00"
4/7/1997,9/12/2022,Nonexempt,21.74
5/14/2012,10/24/2016,Exempt,"66,154.62"
5/2/2005,7/8/2015,Exempt,"77,861.58"
6/15/2024,6/15/2024,Nonexempt,20.7
4/24/2017,10/28/2019,Nonexempt,"41,774.67"
6/13/2015,7/5/2022,Exempt,"54,719.15"
8/13/2018,6/20/2023,Nonexempt,21.74
8/2/1995,5/15/1996,Exempt,"62,315.50"
2/1/2020,2/1/2020,Exempt,"76,395.81"
5/4/2024,5/4/2024,Nonexempt,"43,056.00"
11/19/2022,11/19/2022,Nonexempt,21.74
5/20/2023,5/20/2023,Nonexempt,16.3
6/20/2023,8/12/2023,Nonexempt,16.3
6/3/2024,6/3/2024,Nonexempt,18.63
6/23/1999,2/18/2020,Nonexempt,"48,703.44"
7/6/2020,7/6/2020,Exempt,"93,150.00"
6/22/2019,5/9/2022,Nonexempt,"40,687.92"
1/25/2016,1/25/2016,Nonexempt,"41,231.30"
7/6/2021,10/22/2022,Nonexempt,"42,628.86"
9/24/2022,9/24/2022,Nonexempt,"40,687.92"
10/28/2019,12/5/2022,Exempt,"76,395.81"
6/19/2021,6/19/2021,Nonexempt,16.3
8/8/1997,6/1/2024,Nonexempt,15.53
10/5/2024,10/5/2024,Exempt,"65,332.00"
5/8/2021,8/24/2024,Nonexempt,"44,370.72"
2/24/2024,2/24/2024,Nonexempt,"41,231.30"
1/31/2022,1/31/2022,Nonexempt,"41,503.50"
1/8/2018,5/9/2022,Nonexempt,"40,960.13"
2/27/2021,7/6/2021,Nonexempt,"41,503.50"
6/1/2024,6/1/2024,Nonexempt,"43,056.00"
12/6/2021,12/6/2021,Nonexempt,"40,687.92"
9/19/2006,6/19/2021,Nonexempt,17.66
7/1/2023,7/1/2023,Nonexempt,20.7
9/24/2022,9/24/2022,Nonexempt,"40,687.92"
6/1/1987,5/15/1996,Exempt,"87,873.69"
4/27/2019,8/30/2021,Nonexempt,"41,503.50"
5/23/2005,6/19/2021,Exempt,"77,923.72"
6/8/2004,5/23/2006,Nonexempt,"49,103.73"
6/3/2023,6/3/2023,Nonexempt,16.3
4/6/2024,4/6/2024,Nonexempt,"42,628.86"
6/8/2024,8/3/2024,Nonexempt,15.53
5/4/2024,5/4/2024,Nonexempt,"40,687.92"
6/20/2023,6/20/2023,Nonexempt,20.7
8/15/2022,8/15/2022,Nonexempt,"40,687.92"
12/16/2023,12/16/2023,Exempt,"82,800.00"
7/27/2015,6/10/2019,Exempt,"149,767.61"
7/5/2022,2/12/2024,Nonexempt,"42,628.86"
3/17/2000,3/9/2024,Exempt,"50,624.05"
6/8/2024,8/3/2024,Nonexempt,15.53
5/18/2024,5/18/2024,Nonexempt,15.53
7/13/2024,7/13/2024,Nonexempt,20
11/19/2022,11/19/2022,Nonexempt,16.3
6/14/2001,12/19/2016,Exempt,"67,275.00"
10/12/2019,2/3/2020,Nonexempt,"41,231.30"
4/8/2024,4/8/2024,Nonexempt,15.53
7/1/2024,7/1/2024,Nonexempt,"46,000.00"
6/20/2018,7/19/2021,Nonexempt,16.3
6/21/2022,4/10/2023,Nonexempt,16.3
5/4/2024,5/4/2024,Nonexempt,"40,687.92"
1/16/2024,1/16/2024,Nonexempt,"40,687.92"
7/6/2012,2/24/2024,Nonexempt,"41,774.67"
8/25/2004,4/19/2021,Nonexempt,16.3
9/17/1990,2/24/1997,Nonexempt,"55,832.91"
6/20/2023,8/12/2023,Nonexempt,16.3
2/14/2022,2/14/2022,Nonexempt,"40,687.92"
2/1/2020,2/1/2020,Exempt,"76,395.81"
10/8/2022,4/6/2024,Nonexempt,"40,687.92"
6/20/2023,8/3/2024,Nonexempt,15.53
6/20/2023,8/12/2023,Nonexempt,16.3
11/29/2021,11/29/2021,Nonexempt,"40,687.92"
4/7/2024,4/7/2024,Nonexempt,15.53
3/23/2016,11/8/2021,Nonexempt,"55,152.18"
4/9/2012,8/27/2022,Nonexempt,"41,774.67"
7/9/2018,8/17/2019,Nonexempt,"41,503.50"
6/20/2023,8/12/2023,Nonexempt,16.3
1/23/2000,6/28/2021,Exempt,"106,121.14"
6/20/2023,8/3/2024,Nonexempt,15.53
10/14/1996,8/2/2011,Exempt,"60,671.60"
7/6/2006,6/15/2024,Nonexempt,20.7
1/2/2013,5/20/2023,Nonexempt,16.3
6/20/2018,4/10/2023,Nonexempt,16.3
6/15/2024,6/15/2024,Nonexempt,20.7
6/20/2023,8/12/2023,Nonexempt,16.3
8/15/2022,8/15/2022,Nonexempt,"41,774.67"
2/19/2019,2/18/2020,Nonexempt,"41,503.50"
6/2/2004,5/5/2014,Exempt,"59,641.01"
6/9/2003,2/8/2021,Exempt,"76,395.81"
6/20/2023,8/12/2023,Nonexempt,16.3
12/4/2006,12/4/2006,Exempt,"178,302.56"
4/8/2024,4/8/2024,Nonexempt,20.7
6/21/2022,5/20/2023,Nonexempt,"42,628.86"
2/17/2012,6/15/2024,Nonexempt,15.53
8/24/2024,8/24/2024,Nonexempt,17.88
8/10/2024,8/10/2024,Nonexempt,"42,629.00"
6/8/2024,8/3/2024,Nonexempt,15.53
7/16/2012,6/5/2021,Exempt,"57,844.56"
8/28/1995,7/22/2019,Exempt,"58,826.42"
7/13/2024,7/13/2024,Nonexempt,17.88
10/12/2019,1/16/2024,Exempt,"53,154.50"
6/8/2024,8/3/2024,Nonexempt,15.53
6/21/2022,8/12/2023,Nonexempt,16.3
9/24/2022,9/24/2022,Nonexempt,"40,687.92"
6/8/2024,8/3/2024,Nonexempt,15.53
7/29/2023,7/27/2024,Nonexempt,"40,688.00"
11/26/2012,6/3/2023,Nonexempt,21.74
6/18/2007,11/8/2021,Nonexempt,"41,774.67"
7/8/2014,11/25/2019,Exempt,"114,448.90"
3/25/2023,3/25/2023,Nonexempt,"40,687.92"
2/1/2020,5/4/2024,Exempt,"59,512.50"
5/20/2023,6/1/2024,Nonexempt,"41,774.67"
5/26/1998,6/14/2021,Exempt,"57,844.56"
7/29/2023,5/6/2024,Nonexempt,"51,246.99"
6/16/2016,2/10/2024,Nonexempt,20.7
7/13/2024,7/13/2024,Nonexempt,20
9/9/2023,9/9/2023,Nonexempt,17.08
11/8/2021,9/11/2023,Nonexempt,"41,774.67"
6/21/2022,9/9/2023,Nonexempt,16.3
10/25/2021,10/25/2021,Nonexempt,"40,687.92"
6/14/2004,6/3/2023,Nonexempt,16.3
6/10/2024,8/3/2024,Nonexempt,15.53
1/13/1997,4/19/2021,Nonexempt,16.3
9/7/2024,9/7/2024,Nonexempt,15
7/5/2011,5/20/2023,Nonexempt,16.3
12/3/2022,8/14/2023,Nonexempt,"44,260.02"
4/22/2023,4/22/2023,Nonexempt,"43,577.59"
12/2/2023,12/2/2023,Nonexempt,"44,260.02"
12/6/2021,11/5/2022,Nonexempt,"41,774.67"
8/15/2022,7/27/2024,Nonexempt,"41,775.00"
8/23/2007,2/3/2020,Nonexempt,"41,774.67"
12/13/2021,12/13/2021,Nonexempt,16.3
11/8/2016,11/8/2016,Nonexempt,"42,962.34"
4/24/2021,1/29/2022,Nonexempt,"41,503.50"
10/11/2021,3/28/2022,Nonexempt,"41,231.30"
7/13/2024,7/13/2024,Nonexempt,17.88
1/30/1989,5/15/1996,Nonexempt,"60,124.44"
10/2/2006,7/6/2021,Nonexempt,16.3
8/10/2000,11/4/2022,Nonexempt,"50,912.85"
5/11/2019,9/12/2022,Nonexempt,17.66
3/14/2020,3/1/2021,Nonexempt,"41,774.67"
7/1/2024,7/1/2024,Nonexempt,15
6/19/2019,4/8/2024,Nonexempt,15.53
3/4/2019,9/13/2021,Nonexempt,"41,774.67"
6/10/2024,8/10/2024,Nonexempt,15.53
1/27/2024,1/27/2024,Nonexempt,"42,628.86"
10/23/2015,3/28/2022,Nonexempt,"41,774.67"
6/29/2009,8/2/2021,Nonexempt,16.3
4/25/2022,5/6/2024,Nonexempt,"42,628.86"
10/8/2001,10/8/2015,Nonexempt,"42,244.20"
11/1/1993,6/17/2024,Exempt,"73,618.52"
5/18/2024,5/18/2024,Exempt,"55,972.80"
1/25/2016,4/27/2019,Nonexempt,"54,601.43"
11/7/2011,11/7/2011,Nonexempt,"59,699.84"
8/1/2022,5/18/2024,Nonexempt,"52,157.59"
4/22/2023,4/22/2023,Nonexempt,"50,624.96"
3/9/1992,4/8/2013,Nonexempt,"45,520.31"
3/8/2016,1/30/2021,Exempt,"65,953.31"
4/6/2024,4/6/2024,Nonexempt,"49,022.78"
3/23/2024,3/23/2024,Nonexempt,"44,759.61"
1/28/1985,6/23/2018,Exempt,"101,326.36"
6/20/2023,6/20/2023,Nonexempt,"42,628.86"
2/1/2023,6/1/2024,Nonexempt,"58,125.60"
1/17/1996,3/21/2007,Nonexempt,"62,078.27"
2/20/2018,2/20/2018,Nonexempt,"50,624.96"
12/8/1998,3/13/2017,Exempt,"76,833.23"
3/25/2023,3/25/2023,Nonexempt,"50,624.96"
10/25/2021,1/3/2023,Nonexempt,"55,512.23"
9/2/1986,4/8/2013,Nonexempt,"47,825.82"
9/16/2013,9/16/2013,Nonexempt,"50,624.96"
1/3/2023,8/12/2024,Nonexempt,"43,654.53"
1/15/2014,1/3/2023,Nonexempt,"54,626.27"
6/21/2022,6/21/2022,Nonexempt,"54,601.43"
6/20/2023,6/20/2023,Nonexempt,"50,624.95"
1/8/1997,9/23/2013,Exempt,"72,119.84"
9/4/1979,9/23/2013,Exempt,"90,070.88"
12/21/2001,7/1/2013,Exempt,"55,684.19"
2/28/2011,1/22/2019,Nonexempt,"54,601.43"
2/18/2020,12/19/2022,Nonexempt,"54,601.43"
11/4/2023,11/4/2023,Exempt,"108,675.00"
3/14/2000,3/14/2000,Nonexempt,"60,564.06"
10/12/2019,6/6/2022,Nonexempt,"54,601.43"
3/6/2006,9/30/2019,Exempt,"64,296.27"
3/9/2024,3/9/2024,Nonexempt,"44,759.61"
8/15/2022,12/17/2022,Nonexempt,"54,601.43"
2/13/1995,10/8/1996,Nonexempt,"60,564.06"
8/12/2013,6/28/2021,Nonexempt,"50,624.96"
4/10/2017,5/23/2022,Nonexempt,"59,930.64"
8/18/2014,9/8/2016,Nonexempt,"57,845.12"
2/16/2021,6/6/2022,Nonexempt,"54,601.43"
7/5/2022,12/19/2022,Nonexempt,"54,601.43"
7/3/2006,11/22/2021,Exempt,"102,926.09"
4/20/2024,4/20/2024,Exempt,"64,170.00"
8/4/2021,6/3/2023,Nonexempt,"52,707.38"
5/23/2016,3/14/2020,Nonexempt,"50,715.00"
7/18/2022,7/18/2022,Exempt,"99,981.00"
6/1/1986,7/1/2016,Exempt,"112,392.29"
1/16/2001,7/1/2015,Exempt,"85,538.35"
2/4/2019,2/4/2019,Nonexempt,"53,164.85"
6/16/1997,7/1/2018,Exempt,"146,736.37"
9/19/2011,10/21/2023,Nonexempt,"43,056.00"
9/15/1997,9/15/1997,Nonexempt,"52,200.50"
9/25/2013,6/24/2024,Exempt,"72,450.00"
1/25/1999,1/25/1999,Nonexempt,"64,745.96"
2/25/2023,7/1/2024,Nonexempt,"47,817.00"
2/20/2018,2/20/2018,Exempt,"65,139.80"
7/18/2005,11/18/2023,Nonexempt,"46,588.80"
10/26/2009,10/26/2009,Exempt,"79,497.94"
7/28/2008,6/29/2020,Exempt,"117,789.57"
5/23/2005,8/3/2020,Exempt,"84,792.00"
8/7/2008,1/19/2019,Exempt,"61,414.42"
11/7/2022,11/7/2022,Exempt,"81,288.00"
9/21/2020,9/21/2020,Exempt,"95,138.44"
3/5/2018,4/1/2019,Nonexempt,"68,010.00"
11/12/2003,1/2/2021,Exempt,"82,742.00"
7/5/2017,7/5/2017,Exempt,"170,952.67"
3/28/2020,3/28/2020,Nonexempt,"56,437.10"
8/17/2009,12/1/2013,Exempt,"88,400.59"
